,tile,id,date,harvested,ndvi,cc_p80_perc,lat,lng
4107,7168_10240,51,2018-06-15,15813,0.43209975970936826,18.0,-20.836228157329185,148.67441571059942
4108,7168_10240,51,2018-06-25,25164,0.47114480901936,0.0,-20.836228157329185,148.67441571059942
4109,7168_10240,51,2018-07-05,33839,0.4298517874119295,1.3,-20.836228157329185,148.67441571059942
4110,7168_10240,51,2018-07-15,39645,0.4367260695322277,0.0,-20.836228157329185,148.67441571059942
4111,7168_10240,51,2018-07-25,44451,0.3872900796771139,0.0,-20.836228157329185,148.67441571059942
4112,7168_10240,51,2018-08-04,52567,0.3361649525130713,0.0,-20.836228157329185,148.67441571059942
4113,7168_10240,51,2018-08-14,57038,0.32286177907399066,0.0,-20.836228157329185,148.67441571059942
4114,7168_10240,51,2018-08-24,66020,0.2769429686909192,0.5,-20.836228157329185,148.67441571059942
4115,7168_10240,51,2018-09-03,75508,0.279252752157965,0.0,-20.836228157329185,148.67441571059942
4116,7168_10240,51,2018-09-13,46704,0.1264376819653995,42.0,-20.836228157329185,148.67441571059942
4117,7168_10240,51,2018-10-03,36294,0.14752869745220062,52.3,-20.836228157329185,148.67441571059942
4118,7168_10240,51,2018-10-23,61451,0.2472610070928528,9.1,-20.836228157329185,148.67441571059942
4119,7168_10240,51,2018-11-02,61909,0.2737714104954206,4.3,-20.836228157329185,148.67441571059942
4120,7168_10240,51,2018-11-12,51204,0.25269170018642395,16.7,-20.836228157329185,148.67441571059942
4121,7168_10240,51,2018-11-22,46350,0.28707753891251003,0.7,-20.836228157329185,148.67441571059942
4122,7168_10240,51,2018-12-02,35988,0.26625204234489674,9.5,-20.836228157329185,148.67441571059942
4123,7168_10240,51,2019-01-01,2474,0.1390569764778745,81.7,-20.836228157329185,148.67441571059942
4124,7168_10240,51,2019-01-21,4895,0.4582964092954962,20.9,-20.836228157329185,148.67441571059942
4125,7168_10240,51,2019-02-20,2599,0.6177589433537845,0.0,-20.836228157329185,148.67441571059942
4126,7168_10240,51,2019-03-02,1056,0.6211108676689937,11.6,-20.836228157329185,148.67441571059942
4127,7168_10240,51,2019-03-12,752,0.6807735902521421,0.0,-20.836228157329185,148.67441571059942
4128,7168_10240,51,2019-04-11,5133,0.27629056136229074,81.0,-20.836228157329185,148.67441571059942
4129,7168_10240,51,2019-04-21,5802,0.4203680060172281,39.4,-20.836228157329185,148.67441571059942
4130,7168_10240,51,2019-05-01,63,0.2999583597776116,88.8,-20.836228157329185,148.67441571059942
4131,7168_10240,51,2019-05-11,4531,0.6365039105137983,0.0,-20.836228157329185,148.67441571059942
4132,7168_10240,51,2019-05-21,752,0.06689069559353246,100.0,-20.836228157329185,148.67441571059942
4133,7168_10240,51,2019-06-10,144,0.10573335865544793,99.5,-20.836228157329185,148.67441571059942
4134,7168_10240,51,2019-06-20,17057,0.6020743622212393,0.0,-20.836228157329185,148.67441571059942
4135,7168_10240,51,2019-06-30,23108,0.5497107761098547,0.0,-20.836228157329185,148.67441571059942
4136,7168_10240,51,2019-07-20,27809,0.5136840901614037,0.0,-20.836228157329185,148.67441571059942
4137,7168_10240,51,2019-07-30,30449,0.4787746739175444,0.0,-20.836228157329185,148.67441571059942
4138,7168_10240,51,2019-08-09,31529,0.4813916752037985,0.0,-20.836228157329185,148.67441571059942
4139,7680_5120,60,2016-12-22,1050,0.4245074334690181,34.2,-20.37320092026441,148.71846450198595
4140,7680_5120,60,2017-01-01,157,0.007303388421705238,81.0,-20.37320092026441,148.71846450198595
4141,7680_5120,60,2017-01-11,30,0.05289170777269055,99.4,-20.37320092026441,148.71846450198595
4142,7680_5120,60,2017-02-10,175,0.6026434331105087,43.3,-20.37320092026441,148.71846450198595
4143,7680_5120,60,2017-02-20,8,0.7655712867569028,34.7,-20.37320092026441,148.71846450198595
4144,7680_5120,60,2017-03-02,0,-0.03805528037219332,91.2,-20.37320092026441,148.71846450198595
4145,7680_5120,60,2017-03-12,11,0.7105573675080052,0.1,-20.37320092026441,148.71846450198595
4146,7680_5120,60,2017-04-01,47,0.5926069672008895,0.0,-20.37320092026441,148.71846450198595
4147,7680_5120,60,2017-04-11,30,0.4646852759709578,13.4,-20.37320092026441,148.71846450198595
4148,7680_5120,60,2017-05-01,6,0.5123284952023143,31.4,-20.37320092026441,148.71846450198595
4149,7680_5120,60,2017-05-11,10,0.6754068468362949,0.0,-20.37320092026441,148.71846450198595
4150,7680_5120,60,2017-05-21,12,0.4570708335582097,59.7,-20.37320092026441,148.71846450198595
4151,7680_5120,60,2017-05-31,1657,0.20173018918318086,81.2,-20.37320092026441,148.71846450198595
4152,7680_5120,60,2017-06-20,52,0.5729746969654759,50.1,-20.37320092026441,148.71846450198595
4153,7680_5120,60,2017-07-10,140,0.050649368459110215,43.5,-20.37320092026441,148.71846450198595
4154,7680_5120,60,2017-07-20,1228,0.6143974777801209,0.0,-20.37320092026441,148.71846450198595
4155,7680_5120,60,2017-07-30,8,0.03606950472222687,91.5,-20.37320092026441,148.71846450198595
4156,7680_5120,60,2017-08-09,1231,0.562770489177264,0.0,-20.37320092026441,148.71846450198595
4157,7680_5120,60,2017-08-19,3546,0.4001850852043252,0.0,-20.37320092026441,148.71846450198595
4158,7680_5120,60,2017-09-08,3616,0.2709941231195388,9.2,-20.37320092026441,148.71846450198595
4159,7680_5120,60,2017-09-18,1273,0.1271750817154936,56.6,-20.37320092026441,148.71846450198595
4160,7680_5120,60,2017-09-28,5346,0.18207161849107925,13.1,-20.37320092026441,148.71846450198595
4161,7680_5120,60,2017-10-08,4746,0.17647759514021774,30.4,-20.37320092026441,148.71846450198595
4162,7680_5120,60,2017-10-28,1683,0.2923328589316297,0.0,-20.37320092026441,148.71846450198595
4163,7680_5120,60,2017-11-07,321,0.35615045850389976,0.0,-20.37320092026441,148.71846450198595
4164,7680_5120,60,2017-11-17,222,0.3091347855699997,23.9,-20.37320092026441,148.71846450198595
4165,7680_5120,60,2017-11-27,275,0.18586972847254554,37.6,-20.37320092026441,148.71846450198595
4166,7680_5120,60,2017-12-07,1854,0.5070181114920761,0.0,-20.37320092026441,148.71846450198595
4167,7680_5120,60,2017-12-17,722,0.14241085110129226,22.6,-20.37320092026441,148.71846450198595
4168,7680_5120,60,2017-12-27,2006,0.4494097556257292,3.1,-20.37320092026441,148.71846450198595
4169,7680_5120,60,2018-01-06,742,0.39294041798422935,10.8,-20.37320092026441,148.71846450198595
4170,7680_5120,60,2018-01-26,92,0.4263794771763413,63.1,-20.37320092026441,148.71846450198595
4171,7680_5120,60,2018-02-15,16,0.629201847355937,8.0,-20.37320092026441,148.71846450198595
4172,7680_5120,60,2018-03-17,860,0.4973466655406496,23.1,-20.37320092026441,148.71846450198595
4173,7680_5120,60,2018-04-16,78,0.1972530776289233,58.0,-20.37320092026441,148.71846450198595
4174,7680_5120,60,2018-04-26,63,0.6991921497531977,0.0,-20.37320092026441,148.71846450198595
4175,7680_5120,60,2018-05-06,106,0.6081190295738775,36.5,-20.37320092026441,148.71846450198595
4176,7680_5120,60,2018-05-26,516,0.05878167917422309,98.0,-20.37320092026441,148.71846450198595
4177,7680_5120,60,2018-06-05,2040,0.6053644902283328,0.0,-20.37320092026441,148.71846450198595
4178,7680_5120,60,2018-06-15,2102,0.5676413645967542,4.5,-20.37320092026441,148.71846450198595
4179,7680_5120,60,2018-06-25,1108,0.4278390271826553,24.9,-20.37320092026441,148.71846450198595
4180,7680_5120,60,2018-07-05,778,0.17913757094129182,53.2,-20.37320092026441,148.71846450198595
4181,7680_5120,60,2018-07-15,3695,0.44288832738370304,2.6,-20.37320092026441,148.71846450198595
4182,7680_5120,60,2018-07-25,3426,0.4267833616812753,0.2,-20.37320092026441,148.71846450198595
4183,7680_5120,60,2018-08-04,1435,0.3300283770668997,7.3,-20.37320092026441,148.71846450198595
4184,7680_5120,60,2018-08-14,5257,0.3146028449117768,19.1,-20.37320092026441,148.71846450198595
4185,7680_5120,60,2018-08-24,5288,0.290827444927356,0.4,-20.37320092026441,148.71846450198595
4186,7680_5120,60,2018-09-03,5180,0.30334037057532914,0.0,-20.37320092026441,148.71846450198595
4187,7680_5120,60,2018-09-13,2230,0.14520208635193946,18.8,-20.37320092026441,148.71846450198595
4188,7680_5120,60,2018-10-03,1471,0.1133638891231922,41.7,-20.37320092026441,148.71846450198595
4189,7680_5120,60,2018-10-23,2494,0.2322480806938119,38.8,-20.37320092026441,148.71846450198595
4190,7680_5120,60,2018-11-02,2142,0.25661729893544233,2.1,-20.37320092026441,148.71846450198595
4191,7680_5120,60,2018-11-12,1081,0.1490300313999312,17.7,-20.37320092026441,148.71846450198595
4192,7680_5120,60,2018-11-22,422,0.1526673760986855,4.3,-20.37320092026441,148.71846450198595
4193,7680_5120,60,2018-12-02,2152,0.24264199273678885,0.0,-20.37320092026441,148.71846450198595
4194,7680_5120,60,2019-01-01,69,0.06277251534459187,99.6,-20.37320092026441,148.71846450198595
4195,7680_5120,60,2019-01-21,1,0.008944398429849766,60.9,-20.37320092026441,148.71846450198595
4196,7680_5120,60,2019-02-20,243,0.6415463387814336,0.0,-20.37320092026441,148.71846450198595
4197,7680_5120,60,2019-03-02,166,0.6122695638113977,38.4,-20.37320092026441,148.71846450198595
4198,7680_5120,60,2019-03-12,20,0.6964069165540002,0.1,-20.37320092026441,148.71846450198595
4199,7680_5120,60,2019-04-11,112,0.05270800175753795,79.6,-20.37320092026441,148.71846450198595
4200,7680_5120,60,2019-04-21,5,0.02488913600243926,98.8,-20.37320092026441,148.71846450198595
4201,7680_5120,60,2019-05-01,0,0.020338036554559246,88.1,-20.37320092026441,148.71846450198595
4202,7680_5120,60,2019-05-11,230,0.6999120805739291,0.0,-20.37320092026441,148.71846450198595
4203,7680_5120,60,2019-05-21,594,0.2650616112518882,79.6,-20.37320092026441,148.71846450198595
4204,7680_5120,60,2019-06-10,366,0.20509481955222367,93.9,-20.37320092026441,148.71846450198595
4205,7680_5120,60,2019-06-20,601,0.6781803899151148,0.0,-20.37320092026441,148.71846450198595
4206,7680_5120,60,2019-06-30,596,0.6621360042723898,0.1,-20.37320092026441,148.71846450198595
4207,7680_5120,60,2019-07-20,608,0.6440219970833855,0.0,-20.37320092026441,148.71846450198595
4208,7680_5120,60,2019-07-30,445,0.2067170489763806,48.6,-20.37320092026441,148.71846450198595
4209,7680_5120,60,2019-08-09,547,0.6333044160773891,0.0,-20.37320092026441,148.71846450198595
4210,7680_5632,61,2016-12-22,152,0.05817015285812615,29.3,-20.419455344878706,148.71897717537524
4211,7680_5632,61,2017-01-01,10,-0.009749314857010326,44.5,-20.419455344878706,148.71897717537524
4212,7680_5632,61,2017-01-11,0,0.027121665645719568,80.7,-20.419455344878706,148.71897717537524
4213,7680_5632,61,2017-02-10,0,0.5641495036899087,14.2,-20.419455344878706,148.71897717537524
4214,7680_5632,61,2017-02-20,2,0.7510476532729957,22.2,-20.419455344878706,148.71897717537524
4215,7680_5632,61,2017-03-02,0,-0.0155943566712624,81.8,-20.419455344878706,148.71897717537524
4216,7680_5632,61,2017-03-12,4,0.5757896134583562,8.2,-20.419455344878706,148.71897717537524
4217,7680_5632,61,2017-04-01,55,0.5760088577204726,0.0,-20.419455344878706,148.71897717537524
4218,7680_5632,61,2017-04-11,42,0.5209708203589021,3.5,-20.419455344878706,148.71897717537524
4219,7680_5632,61,2017-05-01,5,0.3278088159639525,20.8,-20.419455344878706,148.71897717537524
4220,7680_5632,61,2017-05-11,3,0.6480013679913469,0.0,-20.419455344878706,148.71897717537524
4221,7680_5632,61,2017-05-21,0,0.560678602383344,40.5,-20.419455344878706,148.71897717537524
4222,7680_5632,61,2017-05-31,842,0.2167569397970117,65.3,-20.419455344878706,148.71897717537524
4223,7680_5632,61,2017-06-20,85,0.5915122966222265,8.5,-20.419455344878706,148.71897717537524
4224,7680_5632,61,2017-07-10,0,-0.0011072627775500943,67.0,-20.419455344878706,148.71897717537524
4225,7680_5632,61,2017-07-20,637,0.6035309039799238,0.0,-20.419455344878706,148.71897717537524
4226,7680_5632,61,2017-07-30,256,0.07933815452062523,55.4,-20.419455344878706,148.71897717537524
4227,7680_5632,61,2017-08-09,688,0.5502711944544707,0.0,-20.419455344878706,148.71897717537524
4228,7680_5632,61,2017-08-19,2398,0.3181892053011077,0.0,-20.419455344878706,148.71897717537524
4229,7680_5632,61,2017-09-08,2809,0.2327156981123049,14.3,-20.419455344878706,148.71897717537524
4230,7680_5632,61,2017-09-18,334,0.11859364167956706,49.6,-20.419455344878706,148.71897717537524
4231,7680_5632,61,2017-09-28,3042,0.21551792960695296,4.1,-20.419455344878706,148.71897717537524
4232,7680_5632,61,2017-10-08,507,0.1449432295611997,20.7,-20.419455344878706,148.71897717537524
4233,7680_5632,61,2017-10-28,50,0.3791003365501272,0.0,-20.419455344878706,148.71897717537524
4234,7680_5632,61,2017-11-07,2,0.4287815327649343,2.7,-20.419455344878706,148.71897717537524
4235,7680_5632,61,2017-11-17,1,0.5781551116813048,41.1,-20.419455344878706,148.71897717537524
4236,7680_5632,61,2017-11-27,58,0.2887948079977035,50.7,-20.419455344878706,148.71897717537524
4237,7680_5632,61,2017-12-07,2,0.6114038489038314,0.0,-20.419455344878706,148.71897717537524
4238,7680_5632,61,2017-12-17,453,0.2764554489567057,26.3,-20.419455344878706,148.71897717537524
4239,7680_5632,61,2017-12-27,31,0.5409671834876852,28.2,-20.419455344878706,148.71897717537524
4240,7680_5632,61,2018-01-06,1,0.45073792234109705,27.9,-20.419455344878706,148.71897717537524
4241,7680_5632,61,2018-01-26,0,0.4851973208358111,68.6,-20.419455344878706,148.71897717537524
4242,7680_5632,61,2018-02-15,6,0.5505084580780262,30.6,-20.419455344878706,148.71897717537524
4243,7680_5632,61,2018-03-17,5,0.7195674977131469,39.7,-20.419455344878706,148.71897717537524
4244,7680_5632,61,2018-04-16,89,0.2369512293142376,38.5,-20.419455344878706,148.71897717537524
4245,7680_5632,61,2018-04-26,4,0.7656737302682715,0.0,-20.419455344878706,148.71897717537524
4246,7680_5632,61,2018-05-06,41,0.4772435614682004,65.4,-20.419455344878706,148.71897717537524
4247,7680_5632,61,2018-05-26,417,0.1773135891347678,98.9,-20.419455344878706,148.71897717537524
4248,7680_5632,61,2018-06-05,12,0.7298291694823996,0.0,-20.419455344878706,148.71897717537524
4249,7680_5632,61,2018-06-15,53,0.6859978482872694,2.2,-20.419455344878706,148.71897717537524
4250,7680_5632,61,2018-06-25,51,0.5877548580217128,11.0,-20.419455344878706,148.71897717537524
4251,7680_5632,61,2018-07-05,188,0.2714405807713388,62.3,-20.419455344878706,148.71897717537524
4252,7680_5632,61,2018-07-15,44,0.6949655208932735,0.0,-20.419455344878706,148.71897717537524
4253,7680_5632,61,2018-07-25,25,0.6611426653129224,0.2,-20.419455344878706,148.71897717537524
4254,7680_5632,61,2018-08-04,23,0.5015675524602304,18.8,-20.419455344878706,148.71897717537524
4255,7680_5632,61,2018-08-14,1573,0.4346099036731909,4.2,-20.419455344878706,148.71897717537524
4256,7680_5632,61,2018-08-24,1299,0.4075009868459942,4.2,-20.419455344878706,148.71897717537524
4257,7680_5632,61,2018-09-03,1646,0.4033687335784965,0.0,-20.419455344878706,148.71897717537524
4258,7680_5632,61,2018-09-13,312,0.12448102752449862,35.9,-20.419455344878706,148.71897717537524
4259,7680_5632,61,2018-10-03,2226,0.17500061691018612,51.5,-20.419455344878706,148.71897717537524
4260,7680_5632,61,2018-10-23,2730,0.21099619389587315,39.3,-20.419455344878706,148.71897717537524
4261,7680_5632,61,2018-11-02,2412,0.2203087251899243,14.5,-20.419455344878706,148.71897717537524
4262,7680_5632,61,2018-11-12,234,0.057825548311991874,40.6,-20.419455344878706,148.71897717537524
4263,7680_5632,61,2018-11-22,301,0.12050192188106165,22.6,-20.419455344878706,148.71897717537524
4264,7680_5632,61,2018-12-02,1931,0.2176533607768143,0.0,-20.419455344878706,148.71897717537524
4265,7680_5632,61,2019-01-01,112,0.07612241060938882,99.8,-20.419455344878706,148.71897717537524
4266,7680_5632,61,2019-01-21,395,0.3024645471626636,69.1,-20.419455344878706,148.71897717537524
4267,7680_5632,61,2019-02-20,27,0.6351215380719656,0.0,-20.419455344878706,148.71897717537524
4268,7680_5632,61,2019-03-02,3,0.6878375880519447,13.8,-20.419455344878706,148.71897717537524
4269,7680_5632,61,2019-03-12,40,0.6891562378372842,0.0,-20.419455344878706,148.71897717537524
4270,7680_5632,61,2019-04-11,13,0.052795418689517135,98.4,-20.419455344878706,148.71897717537524
4271,7680_5632,61,2019-04-21,0,0.007735786992207332,99.9,-20.419455344878706,148.71897717537524
4272,7680_5632,61,2019-05-01,0,0.005157563625533725,99.8,-20.419455344878706,148.71897717537524
4273,7680_5632,61,2019-05-11,6,0.6849872809685926,0.0,-20.419455344878706,148.71897717537524
4274,7680_5632,61,2019-05-21,48,0.397447761895015,70.9,-20.419455344878706,148.71897717537524
4275,7680_5632,61,2019-06-10,66,0.17030243729675038,99.0,-20.419455344878706,148.71897717537524
4276,7680_5632,61,2019-06-20,92,0.6568041106396442,0.0,-20.419455344878706,148.71897717537524
4277,7680_5632,61,2019-06-30,400,0.6308483076563034,0.0,-20.419455344878706,148.71897717537524
4278,7680_5632,61,2019-07-20,367,0.6095705720046953,0.0,-20.419455344878706,148.71897717537524
4279,7680_5632,61,2019-07-30,57,0.07301665771053427,58.7,-20.419455344878706,148.71897717537524
4280,7680_5632,61,2019-08-09,157,0.5940727973578799,0.0,-20.419455344878706,148.71897717537524
4281,7680_9728,62,2016-12-22,1251,0.3514812492045127,35.2,-20.78949575816588,148.7230923374108
4282,7680_9728,62,2017-01-01,562,0.3181725325833123,27.7,-20.78949575816588,148.7230923374108
4283,7680_9728,62,2017-01-11,192,0.4874677018718706,39.6,-20.78949575816588,148.7230923374108
4284,7680_9728,62,2017-02-10,161,0.07859307986195474,82.0,-20.78949575816588,148.7230923374108
4285,7680_9728,62,2017-02-20,1021,0.6525853201287061,1.9,-20.78949575816588,148.7230923374108
4286,7680_9728,62,2017-03-02,1475,0.3341113989498284,48.9,-20.78949575816588,148.7230923374108
4287,7680_9728,62,2017-03-12,1052,0.5196745738254716,19.1,-20.78949575816588,148.7230923374108
4288,7680_9728,62,2017-04-01,1156,0.603805935010919,0.0,-20.78949575816588,148.7230923374108
4289,7680_9728,62,2017-04-11,842,0.5961845853302289,0.0,-20.78949575816588,148.7230923374108
4290,7680_9728,62,2017-05-01,0,0.035986191431110155,99.6,-20.78949575816588,148.7230923374108
4291,7680_9728,62,2017-05-11,2077,0.6159633529325518,0.0,-20.78949575816588,148.7230923374108
4292,7680_9728,62,2017-05-21,1538,0.5141241408262698,13.7,-20.78949575816588,148.7230923374108
4293,7680_9728,62,2017-05-31,2002,0.5292390625963337,5.7,-20.78949575816588,148.7230923374108
4294,7680_9728,62,2017-06-20,2274,0.5705607574614392,0.0,-20.78949575816588,148.7230923374108
4295,7680_9728,62,2017-07-10,2361,0.2315587697617396,51.7,-20.78949575816588,148.7230923374108
4296,7680_9728,62,2017-07-20,4998,0.5116417068557271,0.0,-20.78949575816588,148.7230923374108
4297,7680_9728,62,2017-07-30,4582,0.28394621402888776,33.2,-20.78949575816588,148.7230923374108
4298,7680_9728,62,2017-08-09,8284,0.4092856764370707,0.0,-20.78949575816588,148.7230923374108
4299,7680_9728,62,2017-08-19,8912,0.3705479594288498,0.0,-20.78949575816588,148.7230923374108
4300,7680_9728,62,2017-09-08,11372,0.3075768608347674,0.1,-20.78949575816588,148.7230923374108
4301,7680_9728,62,2017-09-18,7169,0.19600432041104007,11.5,-20.78949575816588,148.7230923374108
4302,7680_9728,62,2017-09-28,12402,0.2714876084145019,0.0,-20.78949575816588,148.7230923374108
4303,7680_9728,62,2017-10-08,10044,0.22114595379183075,11.3,-20.78949575816588,148.7230923374108
4304,7680_9728,62,2017-10-28,6003,0.332627052735938,0.0,-20.78949575816588,148.7230923374108
4305,7680_9728,62,2017-11-07,2979,0.3811183751498139,3.0,-20.78949575816588,148.7230923374108
4306,7680_9728,62,2017-11-17,697,0.14366538725764869,97.7,-20.78949575816588,148.7230923374108
4307,7680_9728,62,2017-11-27,1893,0.3488241869275877,24.4,-20.78949575816588,148.7230923374108
4308,7680_9728,62,2017-12-07,4327,0.4849047410618447,6.5,-20.78949575816588,148.7230923374108
4309,7680_9728,62,2017-12-17,1599,0.37948491966463377,76.0,-20.78949575816588,148.7230923374108
4310,7680_9728,62,2017-12-27,3495,0.4804032065222317,0.0,-20.78949575816588,148.7230923374108
4311,7680_9728,62,2018-01-06,1371,0.3281400169429285,29.6,-20.78949575816588,148.7230923374108
4312,7680_9728,62,2018-01-26,0,-0.007665360618866465,100.0,-20.78949575816588,148.7230923374108
4313,7680_9728,62,2018-02-15,366,0.5521090967578646,3.7,-20.78949575816588,148.7230923374108
4314,7680_9728,62,2018-03-17,375,0.598814035584239,26.4,-20.78949575816588,148.7230923374108
4315,7680_9728,62,2018-04-16,58,0.4673867187035505,39.1,-20.78949575816588,148.7230923374108
4316,7680_9728,62,2018-04-26,914,0.6804148068446487,0.0,-20.78949575816588,148.7230923374108
4317,7680_9728,62,2018-05-06,1105,0.456196171502622,21.9,-20.78949575816588,148.7230923374108
4318,7680_9728,62,2018-05-26,727,0.4561821489747371,8.8,-20.78949575816588,148.7230923374108
4319,7680_9728,62,2018-06-05,2967,0.5671494767587061,0.0,-20.78949575816588,148.7230923374108
4320,7680_9728,62,2018-06-15,3547,0.4320997033500439,15.4,-20.78949575816588,148.7230923374108
4321,7680_9728,62,2018-06-25,5262,0.44630288072571,0.0,-20.78949575816588,148.7230923374108
4322,7680_9728,62,2018-07-05,5193,0.415521105220281,9.4,-20.78949575816588,148.7230923374108
4323,7680_9728,62,2018-07-15,7045,0.4293397645866825,0.0,-20.78949575816588,148.7230923374108
4324,7680_9728,62,2018-07-25,7874,0.3775188223192935,0.0,-20.78949575816588,148.7230923374108
4325,7680_9728,62,2018-08-04,10618,0.3050186039819631,0.2,-20.78949575816588,148.7230923374108
4326,7680_9728,62,2018-08-14,13115,0.2885226837630069,0.0,-20.78949575816588,148.7230923374108
4327,7680_9728,62,2018-08-24,15123,0.2453494012466762,0.9,-20.78949575816588,148.7230923374108
4328,7680_9728,62,2018-09-03,17321,0.24729031025446205,0.0,-20.78949575816588,148.7230923374108
4329,7680_9728,62,2018-09-13,8879,0.10911566289069018,40.5,-20.78949575816588,148.7230923374108
4330,7680_9728,62,2018-10-03,13912,0.22057684017839493,23.5,-20.78949575816588,148.7230923374108
4331,7680_9728,62,2018-10-23,12119,0.19854930136083315,4.2,-20.78949575816588,148.7230923374108
4332,7680_9728,62,2018-11-02,11343,0.2557833076279238,0.7,-20.78949575816588,148.7230923374108
4333,7680_9728,62,2018-11-12,8148,0.30054776031699826,0.6,-20.78949575816588,148.7230923374108
4334,7680_9728,62,2018-11-22,4863,0.19061100859378985,54.8,-20.78949575816588,148.7230923374108
4335,7680_9728,62,2018-12-02,6021,0.2991504238864103,1.3,-20.78949575816588,148.7230923374108
4336,7680_9728,62,2019-01-01,82,0.21543183016481307,66.1,-20.78949575816588,148.7230923374108
4337,7680_9728,62,2019-01-21,412,0.5790837279017899,13.2,-20.78949575816588,148.7230923374108
4338,7680_9728,62,2019-02-20,15,0.6648791911157914,0.0,-20.78949575816588,148.7230923374108
4339,7680_9728,62,2019-03-02,129,0.4301455318005303,21.6,-20.78949575816588,148.7230923374108
4340,7680_9728,62,2019-03-12,74,0.686302690460873,0.0,-20.78949575816588,148.7230923374108
4341,7680_9728,62,2019-04-11,2027,0.3234652125647237,27.6,-20.78949575816588,148.7230923374108
4342,7680_9728,62,2019-04-21,241,0.38830017118475374,6.4,-20.78949575816588,148.7230923374108
4343,7680_9728,62,2019-05-01,83,0.5933238003962409,1.4,-20.78949575816588,148.7230923374108
4344,7680_9728,62,2019-05-11,143,0.6652570596980079,0.0,-20.78949575816588,148.7230923374108
4345,7680_9728,62,2019-05-21,342,0.1252050255944844,70.5,-20.78949575816588,148.7230923374108
4346,7680_9728,62,2019-06-10,11,0.2593388120270138,90.2,-20.78949575816588,148.7230923374108
4347,7680_9728,62,2019-06-20,1467,0.6452563185461053,0.0,-20.78949575816588,148.7230923374108
4348,7680_9728,62,2019-06-30,3713,0.5654298467922552,0.0,-20.78949575816588,148.7230923374108
4349,7680_9728,62,2019-07-20,4425,0.5299953566903454,0.0,-20.78949575816588,148.7230923374108
4350,7680_9728,62,2019-07-30,4735,0.4923659984101322,1.5,-20.78949575816588,148.7230923374108
4351,7680_9728,62,2019-08-09,5213,0.4899927584629274,0.0,-20.78949575816588,148.7230923374108
4352,8192_10240,63,2016-12-22,5529,0.4561519472030929,0.0,-20.835259545585636,148.7728003350265
4353,8192_10240,63,2017-01-01,2897,0.3949984815130857,20.5,-20.835259545585636,148.7728003350265
4354,8192_10240,63,2017-01-11,1123,0.3634709183270373,43.7,-20.835259545585636,148.7728003350265
4355,8192_10240,63,2017-02-10,1806,0.4695589996679022,37.7,-20.835259545585636,148.7728003350265
4356,8192_10240,63,2017-02-20,2072,0.5935365872209935,11.6,-20.835259545585636,148.7728003350265
4357,8192_10240,63,2017-03-02,1214,0.01863326026701833,87.3,-20.835259545585636,148.7728003350265
4358,8192_10240,63,2017-03-12,733,0.4985054326886488,23.4,-20.835259545585636,148.7728003350265
4359,8192_10240,63,2017-04-01,3560,0.628566829262416,0.0,-20.835259545585636,148.7728003350265
4360,8192_10240,63,2017-04-11,2638,0.6231099044343533,0.0,-20.835259545585636,148.7728003350265
4361,8192_10240,63,2017-05-01,101,0.06510992762824933,100.0,-20.835259545585636,148.7728003350265
4362,8192_10240,63,2017-05-11,4728,0.6506803399865779,0.0,-20.835259545585636,148.7728003350265
4363,8192_10240,63,2017-05-21,4583,0.6094294853691926,2.4,-20.835259545585636,148.7728003350265
4364,8192_10240,63,2017-05-31,2288,0.610618195221454,2.1,-20.835259545585636,148.7728003350265
4365,8192_10240,63,2017-06-20,5543,0.5995279073823748,0.0,-20.835259545585636,148.7728003350265
4366,8192_10240,63,2017-07-10,6631,0.26964780479587663,41.8,-20.835259545585636,148.7728003350265
4367,8192_10240,63,2017-07-20,15257,0.5428146527783729,0.0,-20.835259545585636,148.7728003350265
4368,8192_10240,63,2017-07-30,16487,0.3876084512084288,13.8,-20.835259545585636,148.7728003350265
4369,8192_10240,63,2017-08-09,26742,0.4351470108559021,0.0,-20.835259545585636,148.7728003350265
4370,8192_10240,63,2017-08-19,29629,0.3890085601599144,0.0,-20.835259545585636,148.7728003350265
4371,8192_10240,63,2017-09-08,38709,0.3101976415035187,0.2,-20.835259545585636,148.7728003350265
4372,8192_10240,63,2017-09-18,30189,0.20243414992948666,15.5,-20.835259545585636,148.7728003350265
4373,8192_10240,63,2017-09-28,47656,0.2577714112050581,0.0,-20.835259545585636,148.7728003350265
4374,8192_10240,63,2017-10-08,44498,0.2423146083893905,1.2,-20.835259545585636,148.7728003350265
4375,8192_10240,63,2017-10-28,27607,0.30506298222825745,0.0,-20.835259545585636,148.7728003350265
4376,8192_10240,63,2017-11-07,21743,0.337049371003325,0.4,-20.835259545585636,148.7728003350265
4377,8192_10240,63,2017-11-17,4077,0.2151517996673381,58.2,-20.835259545585636,148.7728003350265
4378,8192_10240,63,2017-11-27,3602,0.17173235812703105,56.9,-20.835259545585636,148.7728003350265
4379,8192_10240,63,2017-12-07,6985,0.4494538139340259,11.8,-20.835259545585636,148.7728003350265
4380,8192_10240,63,2017-12-17,5633,0.3788305609985685,48.9,-20.835259545585636,148.7728003350265
4381,8192_10240,63,2017-12-27,7043,0.4906007993971279,0.6,-20.835259545585636,148.7728003350265
4382,8192_10240,63,2018-01-06,3621,0.371555319943766,22.6,-20.835259545585636,148.7728003350265
